actor,avg_rating
Gerald S. O'Loughlin,3.3156249999999994
Gérard Buhr,3.486666666666666
Gerard Butler,2.950799999999999
Gérard Darrieu,3.6670000000000003
Gérard Depardieu,3.2786451612903207
Gerard Heinz,3.37923076923077
Gérard Hernandez,3.5618749999999997
Gérard Lanvin,3.1849999999999996
Gerard McSorley,3.3537037037037036
Gerard Murphy,3.4478571428571434
Gerardo Lo Dico,2.9293333333333327
Gerardo Romano,3.0925
Gerardo Taracena,3.210000000000001
Gerard Parkes,3.218571428571429
Gérard Tichy,3.2527777777777778
Gérard Watkins,3.3925
Gerdy Zint,3.2485714285714287
Gerhard Liebmann,3.3550000000000004
Gerhard Wittmann,3.25
Germaine Delbat,3.4513333333333334
Germán Baudino,2.992
Germán de Silva,3.465416666666666
Gerry Bamman,3.1263636363636356
Gerry Becker,3.323333333333333
Gerry Duggan,3.4650000000000003
Gerry O'Brien,3.065
Gerry Quigley,3.240869565217391
Gerti Drassl,3.290909090909091
Gertrude Hoffmann,3.2972727272727274
Gertrude Michael,3.3200000000000007
Gertrude Short,3.2953846153846156
Gertrude Sutton,3.3636363636363638
Gethin Anthony,3.182727272727273
Getup Srinu,2.8599999999999994
Geum Sae-rok,3.447777777777778
Ge You,3.3660869565217393
Géza Weisz,2.911
G. Gnanasambandam,3.05
Giacomo Baessato,2.9169230769230765
Giacomo Piperno,3.3950000000000005
Giacomo Rossi Stuart,3.1158333333333332
Giampaolo Morelli,3.1538888888888885
Giampiero Albertini,3.424285714285714
Giampiero Judica,2.8846666666666665
Giancarlo Badessi,3.3793749999999996
Giancarlo Esposito,3.2252238805970146
Giancarlo Giannini,3.3091836734693882
Gianfelice Imparato,3.3081250000000004
Gianfranco Barra,3.435769230769231
Gian Franco Tordi,2.780909090909091
Gianluca Gobbi,3.2627272727272727
Gianmarco Tognazzi,3.0282758620689663
Gian Maria Volonté,3.6523529411764706
Gianni Baghino,3.678333333333334
Gianni Cavina,3.2518181818181815
Gianni Di Segni,3.6668749999999997
Gianni Franco,2.9670833333333335
Gianni Musy,3.394285714285714
Giannina Facio,3.1908333333333334
Gianni Pulone,3.3469230769230762
Gianni Rizzo,3.310833333333333
Gianni Russo,3.1405
Gia Scala,3.3599999999999994
Gibb McLaughlin,3.4123529411764704
Gibby Haynes,3.572727272727273
Gibson Gowland,3.4175999999999993
Gideon Adlon,2.77
Gigi Ballista,3.397692307692308
Gigi Leung Wing-Kei,3.1782352941176475
Gigio Alberti,3.3025
Gigio Morra,3.2964285714285713
Gigi Perreau,3.3127777777777774
Gijs Blom,3.2209090909090907
Gijs Scholten van Aschat,3.1960869565217394
Gi Ju-bong,3.406034482758621
Gilbert B. Combs,3.4610000000000007
Gilberte Géniat,3.5064285714285717
Gilbert Emery,3.3026923076923067
Gilbert Gottfried,2.934838709677419
Gilbert Melki,3.2348000000000003
Gilberto Galimberti,3.2489999999999988
Gilbert Rosales,3.164
Gilbert Servien,3.424545454545455
Gilbert Sicotte,3.384375
Gilda Nomacce,3.3339130434782605
Gilette Barbier,3.638333333333333
Gil Glasgow,3.0629999999999997
Gil Lamb,3.2166666666666672
Gilles Cohen,3.2108
Gilles Lellouche,3.246739130434782
Gilles Privat,3.2900000000000005
Gilles Quéant,3.6379999999999995
Gillian Anderson,3.2745238095238087
Gillian Barber,3.072631578947368
Gillian Chung,3.0890909090909093
Gillian Jacobs,2.9230232558139533
Gillian Jones,3.379
Gillray Coutinho,3.2034999999999996
Gil Perkins,3.48375
Gina Gallego,3.0354545454545456
Gina Gershon,3.052786885245902
Gina Hiraizumi,2.6870000000000003
Gina Jun,2.9592857142857136
Gina Lollobrigida,3.3264000000000005
Gina McKee,3.432051282051281
Gina Rodriguez,2.9959090909090906
Gina Rovere,3.3664705882352943
Gina Torres,3.084
Ginger Lynn Allen,2.879583333333334
Ginger Rogers,3.3680327868852458
Ginnifer Goodwin,3.1733333333333333
Gino Cervi,3.51625
Gino Picciano,3.0515384615384615
Giordano De Plano,3.144
Giorgio Dolfin,3.2973333333333334
Giorgio Gobbi,3.227692307692308
Giorgio Pasotti,3.2045454545454546
Giorgio Tirabassi,3.32
Giovanna Galletti,3.261
Giovanna Mezzogiorno,3.2252941176470586
Giovanni Calcagno,3.1639999999999997
Giovanni Cianfriglia,3.2383333333333337
Giovanni Di Benedetto,3.2572
Giovanni Ivan Scratuglia,3.3954166666666663
Giovanni Morosi,3.226
Giovanni Storti,3.2919047619047626
Giovanni Vettorazzo,3.3683333333333327
Giri Babu,3.28375
Girish Karnad,3.3205000000000005
Girish Kulkarni,3.2250000000000005
Gisa Flake,3.0225000000000004
Gisela Hahn,3.215
Gisela Werbisek,3.367142857142857
Giselda Volodi,3.311666666666667
Gisella Burinato,3.251
Gitta Schweighöfer,3.0246153846153847
Giulia Michelini,3.048461538461538
Giuliana Calandra,3.3518181818181816
Giuliano Gemma,3.364705882352942
Giulio Berruti,2.812272727272727
Giulio Calì,3.533846153846154
Giulio Lopes,3.3154545454545454
Giulio Massimini,3.203888888888889
Giuseppe Battiston,3.2203333333333335
Giuseppe Castellano,3.323684210526316
Giuseppe Cederna,3.2515789473684205
Giuseppe Marrocco,3.3076666666666656
Giuseppe Transocchi,3.448461538461539
Gladden James,3.3662499999999995
Gladys Cooper,3.4149999999999996
Gladys Egan,3.2558333333333334
Gladys George,3.5833333333333335
Gladys Henson,3.404
Gladys Knight,3.0260000000000002
Glauber Rocha,3.6015384615384622
Glauco Onorato,3.371818181818182
Glen Chin,3.06
Glenda Jackson,3.425384615384616
Glenn Ennis,2.924545454545455
Glenn Ford,3.3564406779661025
Glenn Howerton,3.257894736842105
Glenn Langan,3.3386666666666667
Glenn Morshower,2.8996078431372547
Glenn Plummer,3.1377777777777784
Glenn R. Wilder,3.282
Glenn Strange,3.2422580645161294
Glenn Withrow,3.241428571428571
Glenn Wrage,3.0578571428571424
Glen Walters,3.5370000000000004
Gloria Blondell,3.37
Gloria DeHaven,3.284375
Gloria Diaz,3.343636363636364
Gloria Grahame,3.4099999999999997
Gloria Hendry,3.2399999999999998
Gloria Holden,3.342307692307692
Gloria Irizarry,3.3208333333333333
Glória Pires,3.192666666666667
Gloria Reuben,2.9533333333333336
Gloria Stuart,3.3410714285714285
Gloria Talbott,3.2675
Gloria Yip Wan-Yee,3.385
Glyn Houston,3.3615000000000004
Glynis Davies,2.9738095238095243
Glynis Johns,3.345937500000001
Glynnis O'Connor,3.263846153846153
G. M. Kumar,3.1206249999999995
G. M. Sundar,3.266153846153846
Go A-sung,3.5207692307692304
Go Ayano,3.423235294117647
Go Bo-gyeol,3.5109090909090908
Gode Benedix,3.0275000000000003
Godfrey,2.816923076923077
Godfrey James,3.090909090909091
Goga Kapoor,3.3600000000000003
Go Gyu-pil,3.361891891891891
Gohar Kheyrandish,2.613809523809524
Goh Doo-shim,3.648333333333333
Go Joon,3.4457142857142853
Goldie Hawn,3.0452941176470594
Gollapudi Maruti Rao,3.501
Gonçalo Waddington,3.464375
Gong Hyung-jin,3.3690909090909087
Gong Li,3.4535483870967747
Gong Min-jeung,3.5805555555555557
Gong Myeong,3.39
Gong Yoo,3.43875
Gonzalo de Castro,2.9672727272727273
Gonzalo Menendez,2.7342857142857144
Gonzalo Robles,2.9219999999999997
Googie Withers,3.5092307692307694
Googy Gress,2.8939130434782605
Gopal Datt,3.075
Goparaju Ramana,2.982857142857143
Gopichand,3.072777777777778
Gopika,3.171764705882353
Gopi Kannadasan,3.1990909090909088
Goran Bogdan,3.392000000000001
Göran Forsmark,3.151666666666667
Goran Navojec,3.3708333333333336
Goran Visnjic,3.1400000000000006
Gordon Currie,2.7015000000000002
Gordon Hart,3.305454545454545
Gordon Jones,3.2371999999999996
Gordon Jump,3.187333333333334
Gordon Kennedy,3.2637500000000004
Gordon Liu Chia-hui,3.4053658536585374
Gordon Pinsent,3.355882352941176
Gordon Tootoosis,3.1364285714285707
Gordon Westcott,3.366
Gore Vidal,3.4829999999999997
Go Riju,3.6083333333333343
Gorō Mutsumi,3.4038461538461537
Gorô Sakurai,3.8127272727272725
Go Seo-hee,3.434117647058823
Gosha Kutsenko,3.002903225806452
Go Soo,3.3200000000000003
Gotlib Roninson,3.5940000000000003
Got Ping,3.5449999999999995
Gottfried John,3.4326923076923075
Götz George,3.3158333333333334
Goundamani,3.360909090909091
Govinda,3.0700000000000003
Govind Namdeo,3.075185185185185
G. Pat Collins,3.409722222222222
G.P. Huntley,3.3126666666666664
Grace Antony,3.174545454545455
Grace Arnold,3.3663636363636367
Grace Chen Shu-Fang,3.6257142857142854
Grace Gummer,3.118181818181819
Grace Jones,3.281176470588235
Grace Lynn Kung,2.933
Grace Passô,3.507142857142857
Grace Smith,3.290909090909091
Grace Van Patten,3.166
Grady Sutton,3.331206896551723
Graeme Duffy,2.9815789473684213
Graham Armitage,3.3850000000000002
Graham Chapman,3.5799999999999996
Graham Clarke,2.748666666666667
Graham Crowden,3.31125
Graham Fletcher-Cook,3.3946153846153844
Graham Greene,3.1199999999999997
Graham Jarvis,3.2978260869565217
Graham Nash,3.5457142857142863
Graham Norton,3.146666666666666
Graham Skipper,2.9073684210526323
Graham Stark,3.1130555555555555
Gralen Bryant Banks,2.784761904761905
Grande Otelo,3.6755000000000004
Grandon Rhodes,3.4425000000000003
Grant Bowler,2.524
Grant George,2.6441666666666666
Grant Heslov,3.1052380952380956
Grant James,3.0731818181818187
Grant Mitchell,3.3937500000000007
Grant Morrison,3.397272727272728
Grant Piro,3.100909090909091
Grant Swanby,2.9784615384615387
Grant Williams,3.178
Granville Bates,3.3586956521739126
Grayce Hampton,3.5300000000000007
Grayson Russell,2.915
Grażyna Szapołowska,3.3116666666666665
Greer Garson,3.360416666666666
Greg Bronson,3.1682352941176473
Greg Bryk,2.8304347826086955
Greg Collins,2.848484848484849
Greg Eagles,3.172
Greg Ellis,3.0591666666666657
Greg Evigan,2.731538461538461
Greg Finley,3.01375
Gregg Barton,3.4574999999999996
Gregg Bello,3.11
Gregg Berger,3.179166666666667
Gregg Binkley,2.8354545454545454
Gregg Edelman,3.376666666666667
Gregg Henry,3.1953125
Greg Giraldo,3.2960000000000003
Gregg Martell,3.303684210526316
Greg Goossen,3.2393333333333327
Gregg Sulkin,2.695294117647059
Gregg Turkington,3.7106896551724136
Greg Kriek,2.3723076923076922
Greg Lewis,3.0053846153846147
Grégoire Bonnet,3.1550000000000007
Grégoire Colin,3.4121052631578945
Grégoire Leprince-Ringuet,3.3333333333333326
Grégoire Oestermann,3.277058823529411
Gregor Bloéb,2.88
Gregor Fisher,3.2533333333333334
Gregory Alan Williams,2.866451612903225
Grégory Fitoussi,2.897272727272727
Gregory Hines,3.206842105263158
Gregory Hlady,3.4400000000000004
Gregory Itzin,3.132800000000001
Gregory Jbara,3.040625
Grégory Montel,3.2816666666666667
Gregory Peck,3.4452307692307698
Gregory Scott Cummins,3.1316666666666664
Gregory Sierra,3.216818181818182
Gregory Smith,2.9355555555555553
Gregory Sporleder,3.1636842105263163
Gregory Walcott,3.3094444444444444
Greg Pitts,2.915833333333333
Greg Powell,3.2953846153846156
Greg Rogers,2.9909999999999997
Greg Sestero,2.844705882352941
Greg Travis,3.078421052631579
Greg Wise,3.1731578947368413
Greta Garbo,3.4024242424242424
Greta Granstedt,3.3673333333333337
Greta Scarano,3.157
Gretchen Koerner,2.9225
Gretchen Mol,3.190000000000001
Grey DeLisle,3.0832919254658373
Greydon Clark,3.0285714285714285
Griff Furst,2.702083333333334
Griffin Newman,2.7950000000000004
Groucho Marx,3.4180000000000006
Grover Ligon,3.063636363636364
Guddi Maruti,3.229
Guglielmo Favilla,3.0599999999999996
Gugu Mbatha-Raw,3.0611111111111113
Guido Alberti,3.4404166666666662
Guido Celano,3.489090909090909
Guido Pollemans,3.2590909090909084
Guido Quaroni,3.0318181818181817
Guilaine Londez,3.1757142857142857
Guillaume Briat,3.0364285714285715
Guillaume Cyr,3.3113333333333332
Guillaume Depardieu,3.5246153846153847
Guillaume de Tonquédec,3.2282608695652173
Guillaume Gouix,3.2830769230769237
Guillermo Arengo,3.1214285714285714
Guillermo Bravo Sosa,3.526
Guillermo del Toro,3.41051282051282
Guillermo Pfening,3.1941176470588233
Guillermo Toledo,3.2285000000000004
Güler Ökten,3.426521739130435
Gulshan Devaiah,3.2922222222222226
Gulshan Grover,3.056538461538462
Günay Güner,3.395454545454545
Gundu Sudarshan,3.1894117647058824
Gunnar Björnstrand,3.801290322580645
Gunnar Hansen,2.8870588235294115
Günther Kaufmann,3.4091666666666662
Guo Tao,3.255
Gürkan Uygun,3.0283333333333338
Guru Somasundaram,3.396875
Gus Glassmire,3.3464285714285715
Gus Leonard,3.4195833333333323
Gus Schilling,3.7528571428571427
Gustaf Hammarsten,3.2787500000000005
Gustaf Skarsgård,3.41
Gustav Lindh,3.438
Gustavo Garzón,3.305
Gustavo Machado,3.236500000000001
Gustavo Re,3.128
Gustavo Rojo,3.1999999999999997
Gustavo Sánchez Parra,3.260555555555555
Gustav Peter Wöhler,3.1616666666666666
Gustav von Seyffertitz,3.427857142857143
Gustaw Holoubek,3.6160000000000005
Gus Van Sant,3.335
Güven Kıraç,3.316190476190476
Guy Bedos,3.405
Guy Boyd,3.226
Guy Burnet,2.6979999999999995
Guy Decomble,3.601
Guy Deghy,3.2435714285714288
Guy Delorme,3.4033333333333338
Guy Kingsford,3.271
Guy Mairesse,3.5840000000000005
Guy Middleton,3.3818181818181823
Guy Standeven,3.402285714285715
Guy Torry,3.067142857142858
Guy Van Swearingen,3.214
Guy Way,3.428695652173913
Guy Wilkerson,3.4568750000000006
Guy Williams,3.2214285714285715
G. V. Prakash Kumar,2.9428571428571426
G. V. Sudhakar Naidu,3.2192857142857143
Gwag Ja-hyeong,3.3400000000000003
Gwei Lun-mei,3.4360000000000004
Gwendoline Christie,3.3754999999999997
Gwendolyn Gourvenec,3.0790909090909087
Gwendolyn Logan,3.399090909090909
Gwen McGee,3.146666666666667
Gwen Van Dam,3.118235294117647
Gwyneth Paltrow,3.2384210526315784
Gwyneth Strong,3.5464285714285717
Gwynyth Walsh,2.9985
György Cserhalmi,3.705
Habib Rezaei,2.8076923076923084
Haji,3.220999999999999
Hajime Hana,3.526
Hajime Inoue,3.614
Hajime Koshikawa,3.643333333333333
Ha Ji-won,3.122727272727272
Ha Jun,3.4770000000000003
Ha Jung-woo,3.3689189189189186
Hakan Bilgin,2.9323076923076923
Hakan Karsak,3.2307142857142854
Hakeem Kae-Kazim,3.0308333333333333
Hakim Jemili,2.9957142857142856
Hakkı Kıvanç,3.2948484848484854
Hakuryu,3.553529411764706
Ha Kwok-Wing,3.492666666666666
Hala Fakher,3.012692307692307
Hal Baylor,3.3099999999999996
Hal Craig,3.49
Haley Bennett,2.994583333333333
Haley Joel Osment,2.941538461538461
Hal Galili,3.3643749999999994
Hal Holbrook,3.2435416666666668
Halina Reijn,3.2741666666666664
Halit Akçatepe,3.3246428571428575
Hal K. Dawson,3.3576923076923073
Halldóra Geirharðsdóttir,3.3545454545454545
Halle Berry,2.991960784313726
Hal Sparks,2.8700000000000006
Halston Sage,2.613125
Hal Taggart,3.406718749999999
Haluk Bilginer,3.2121052631578944
Hal Yamanouchi,3.004411764705882
Hamdi Heikal,3.3142857142857145
Hamdy Al Merghany,2.782142857142857
Hamdy Youssef,3.5864285714285713
Hamide Kheyrabadi,3.3600000000000003
Hamilton Camp,3.0279411764705877
Hamish Linklater,3.0439999999999996
Hamsa Nandini,3.141
Hamza Haq,3.1192307692307697
Hanaa ElShorbagi,2.970999999999999
Hanan Turk,3.380625
Hana Sugisaki,3.331333333333333
Hanem Mohamed,3.4480000000000004
Han Gi-joong,3.4572727272727275
Hanie Tavassoli,2.6917647058823526
Hani Ramzy,3.0056249999999998
Hani Salama,3.131
Han Ji-eun,3.325384615384616
Han Jun-woo,3.597
Hank Azaria,3.0535416666666664
Hank Bell,3.3696874999999995
Hank Garrett,3.121578947368421
Hank Mann,3.396964285714285
Hank Patterson,3.06
Hank Stone,2.8599999999999994
Hank Worden,3.34344262295082
Hannah Al Rashid,3.101818181818182
Hannah Gordon,2.956666666666667
Hannah Gross,3.2415
Hannah Herzsprung,3.191363636363636
Hannah Marks,3.0616666666666656
Hannah Walters,3.5576923076923075
Hanna Schygulla,3.535490196078431
Hannelore Elsner,3.1235
Hannes Jaenicke,3.13
Hannes Wegener,3.2263636363636365
Hanno Koffler,3.076666666666666
Hanns Zischler,3.3539285714285723
Hannu-Pekka Björkman,3.269090909090909
Hans Alfredson,3.5524999999999998
Han Sa-myeong,3.403000000000001
Hans Conried,3.2788000000000004
Hans Dagelet,3.1149999999999998
Hans Heinrich von Twardowski,3.4978571428571428
Hans Henrik Voetmann,3.2979999999999996
Hans Howes,3.0469999999999997
Hans Kesting,3.2545454545454544
Hans Löw,3.3825
Hans Marrero,2.9350000000000005
Hans Martin Stier,3.251904761904762
Hans Matheson,3.145294117647059
Hans-Michael Rehberg,3.484
Hans Moebus,3.474915254237288
Han Soto,2.6873076923076926
Han Suk-kyu,3.3478947368421044
Hans-Uwe Bauer,3.445833333333333
Hans von Morhart,3.386
Hanung Bramantyo,3.2406666666666673
Han Ying-Chieh,3.5533333333333332
Hao Lei,3.395454545454545
Hap Lawrence,3.149
Happy Anderson,2.9353846153846157
Hardie Albright,3.345
Hardy Krüger,3.509411764705882
Hareesh Peradi,3.0437777777777772
Hareesh Perumanna,2.9300000000000006
Hari Krishnan,3.454166666666667
Harish Kumar,3.1946153846153846
Hark Bohm,3.578260869565218
Harlan Briggs,3.426129032258064
Harland Williams,2.8841379310344823
Harlan Warde,3.3015384615384606
Harley Cross,3.0789999999999997
Harley Quinn Smith,2.9152631578947363
Harmony Korine,3.5026666666666673
Harold Bergman,3.0578571428571424
Harold Conway,3.268
Harold Gould,3.186
Harold Innocent,3.42
Harold Kasket,3.1466666666666665
Harold Lloyd,3.3684482758620686
Harold Nicholas,3.391666666666667
Harold Pinter,3.4653846153846155
Harold Torres,3.170869565217391
Harpo Marx,3.448235294117648
Harriet Medin,3.3280000000000007
Harrison Ford,3.3452083333333333
Harrison Gilbertson,3.0018749999999996
Harris Yulin,3.201538461538462
Harry A. Bailey,3.6666666666666665
Harry Allen,3.428095238095237
Harry Andrews,3.3211764705882345
Harry Antrim,3.3974074074074077
Harry Baer,3.4916666666666663
Harry Bellaver,3.4260000000000006
Harry Beresford,3.329130434782609
Harry Bernard,3.465333333333333
Harry Brown,3.439999999999999
Harry Carey,3.3432142857142852
"Harry Carey, Jr.",3.375937500000001
Harry Carter,3.362692307692308
Harry Connick Jr.,3.1643478260869564
Harry Davenport,3.391555555555556
Harry Dean Stanton,3.3793269230769214
Harry Denny,3.5177272727272726
Harry Depp,3.4783333333333335
Harry Enfield,3.066363636363636
Harry Evans,3.447142857142857
Harry Fowler,3.4292857142857143
Harry Groener,3.288
Harry Harvey,3.385964912280703
Harry Harvey Jr.,3.3225000000000002
Harry Hayden,3.38873015873016
Harry Holcombe,3.2472727272727266
Harry Holman,3.4247999999999994
Harry Hutchinson,3.362142857142857
Harry James,3.2707142857142872
Harry Jay Knowles,3.2118181818181815
Harry Lauter,3.3172972972972974
Harry Lewis,3.4014285714285712
Harry Locke,3.359000000000001
Harry Madsen,3.4129999999999994
Harry McCoy,3.12
Harry Melling,3.425882352941177
Harry Morgan,3.3918518518518517
Harry Semels,3.5122727272727277
Harry Seymour,3.3878947368421053
Harry Shannon,3.4027659574468094
Harry S. Murphy,2.7916666666666665
Harry 'Snub' Pollard,3.3503750000000005
Harry Strandjofski,3.1288235294117643
Harry S. Truman,3.6237499999999994
Harry Taylor,3.174545454545454
Harry Tenbrook,3.4422535211267595
Harry Towb,3.4225
Harry Tyler,3.3869230769230776
Harry Van Gorkum,2.54
Harry Watson,3.4599999999999995
Harry Wilson,3.367260273972604
Harry Woods,3.4200000000000004
Harshavardhan,3.1711764705882346
Harsh Chhaya,3.2224999999999997
Haruhi Nanao,3.646
Haruka Ayase,3.3974999999999995
Haruka Shiraishi,3.2708333333333335
